DeviceID;Timestamp;Temperature;GyroX;GyroY;GyroZ;AccelX;AccelY;AccelZ;Dist1;Dist2;Dist3;Err1;Err2;Err3
4.0;1753877984.387386;17.989965;17.95;-24.95;-463.32;-0.998762;0.403273;0.091063;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.391992;18.016536;0.71;-48.98;-586.45;-0.370783;1.611561;-0.200824;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.396598;18.00965;13.3;-12.86;-518.22;-0.748589;0.436504;-0.00155;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.401204;18.063038;-6.27;-25.81;-478.99;-1.454076;0.389179;-0.133295;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.40581;18.003098;-3.3;-2.8;-514.17;-1.964469;0.065861;0.091731;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.410416;18.000334;0.53;-18.84;-488.27;-1.050557;0.92891;0.008118;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.415022;17.989879;7.71;-22.86;-508.35;-1.533061;-0.506617;0.208495;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.419628;18.027558;-26.82;-14.8;-469.64;-1.635045;1.793927;0.192164;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.424234;17.984609;2.89;-27.39;-498.5;0.251063;0.894452;0.105791;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.42884;17.996697;15.58;-5.49;-441.32;-0.521017;-0.341971;0.254291;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.433446;18.036654;15.22;-26.22;-475.07;0.364127;-0.14914;-0.217148;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.439;18.007812;10.64;-20.72;-502.46;-0.768356;0.664778;0.078446;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.443606;17.984129;28.39;-12.75;-553.73;-0.744307;0.826094;-0.126645;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.448212;18.011318;17.24;-21.68;-517.37;-0.869965;0.415602;0.444643;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.452818;17.969606;-0.24;-13.67;-459.46;-1.028852;1.219749;0.504772;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.457424;18.000637;-1.94;-12.78;-486.91;-0.909307;0.681089;0.171088;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.46203;18.040074;3.84;-26.57;-500.37;-1.05249;-0.424744;0.198292;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.466636;18.005797;19.11;-23.2;-518.56;-1.117135;0.607787;0.441313;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.471242;18.014714;11.73;-20.96;-512.29;-0.418095;0.260636;0.153957;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.475848;17.978918;-10.13;-9.32;-509.43;-0.033255;2.037978;0.151353;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.480454;17.998644;21.71;-25.1;-531.83;-0.459549;0.620968;0.197721;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.48506;18.040356;9.7;-24.49;-485.91;-1.438382;2.409457;-0.056679;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.489666;17.981455;6.73;-24.6;-446.55;-1.302091;0.768446;0.31293;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.4975;18.007812;12.6;-16.66;-502.53;-0.820328;0.66795;0.191784;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.502106;18.018084;14.39;-8.24;-497.02;-1.299622;1.5248;0.23329;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.506712;18.029004;-5.89;-34.03;-483.24;-0.513968;1.551599;0.017076;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.511318;17.99878;9.09;-26.61;-498.45;-1.964778;1.274287;0.142482;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.515924;17.9843;13.26;-10.5;-493.67;-1.060482;0.637521;0.464685;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.52053;17.982757;-9.38;-21.3;-497.1;-1.040318;0.869398;0.13789;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.525136;17.974928;20.92;-13.45;-504.97;-0.882005;1.075027;-0.088844;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.529742;18.035907;16.81;-17.79;-470.88;-0.489382;0.011844;0.318088;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.534348;17.998079;4.13;-5.64;-486.74;-0.334184;0.656004;0.302159;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.538954;18.016001;17.55;-23.51;-516.42;-0.962382;0.481585;0.25369;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.54356;18.010629;4.59;-21.16;-518.45;-0.251832;0.795087;-0.194997;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.548166;18.024419;5.02;-8.5;-520.32;0.277721;0.919048;0.179214;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.552772;18.000317;14.74;-22.36;-472.59;-1.634683;0.745593;0.131714;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.557378;17.984918;24.74;-19.8;-518.55;-0.753196;1.723435;0.033436;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.561984;17.977839;-2.0;-10.04;-505.32;-1.567644;0.700412;-0.322255;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.56659;18.026135;34.77;-14.88;-536.67;0.835853;0.745653;0.187309;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.571196;17.978376;16.48;-25.14;-457.75;-0.086158;1.084493;0.224776;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.575802;17.993167;12.82;-19.47;-512.33;-2.091152;1.107412;0.014587;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.580408;17.996959;18.62;-24.6;-487.96;-0.813846;1.16123;0.591568;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.585014;17.968935;32.24;-20.43;-504.58;-0.25414;0.301007;0.105129;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.58962;18.026142;21.44;-17.93;-540.25;-1.576154;0.679943;0.191774;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.594226;18.026816;16.82;-29.73;-528.6;-0.391065;0.77508;0.124456;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.598832;17.978416;20.72;-14.41;-514.02;-0.912386;0.785097;-0.264739;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.603438;18.006301;16.46;-11.72;-515.27;-1.046927;1.87528;0.591258;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.608044;18.032766;18.62;-3.76;-488.35;-0.414225;1.424078;-0.059638;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.61265;17.96359;30.46;-10.17;-522.67;-1.443889;0.688448;-0.003916;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.617256;17.986206;-10.9;-16.11;-542.78;-1.388989;1.450138;-0.023206;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.621862;17.979863;27.21;-25.88;-499.95;0.587609;1.252708;0.214468;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.626468;17.999029;4.39;-10.93;-484.94;-0.396873;0.979564;-0.200646;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.631074;17.951456;19.83;-17.39;-505.19;-1.557695;1.236363;0.036548;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.63568;17.956932;8.95;-26.01;-520.37;-1.059198;0.972943;0.25699;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.640286;17.982569;17.37;-21.3;-501.22;0.254517;1.425857;0.275837;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.644892;18.005991;12.18;-3.87;-481.06;-0.376399;0.754249;0.144105;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.649498;18.002124;27.79;-10.29;-541.34;-1.842113;0.408367;0.326614;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.654104;17.983316;13.19;-16.75;-464.12;-1.77541;0.662958;0.161867;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.65871;17.99791;7.42;-11.62;-440.83;-0.035673;0.398902;0.294019;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.663316;17.990525;21.64;-17.31;-475.4;-0.086994;0.294546;0.364692;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.667922;17.973715;15.44;-14.44;-535.8;-0.359313;0.653228;0.211299;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.672528;18.008991;6.5;-12.28;-489.22;-0.196097;0.891001;0.000734;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.677134;17.972829;21.38;-19.52;-513.68;-0.686518;0.794099;-0.030765;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.68174;17.983469;15.3;-15.08;-515.37;-1.532585;0.792093;0.136013;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.686346;17.973599;14.17;-19.52;-465.73;-0.436208;1.010168;0.254946;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.690952;17.991314;15.53;-11.28;-528.14;-0.381377;0.210576;0.379946;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.695558;18.020437;12.52;-5.41;-524.94;-1.362716;-0.037335;0.277558;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.700164;17.982536;19.34;-27.69;-475.45;-0.857546;0.171602;-0.192406;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.70477;18.024383;10.21;-19.81;-572.17;0.44838;0.640544;0.127497;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.709376;17.99946;24.06;-17.14;-510.86;-1.288617;1.317496;0.256335;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.713982;17.972961;19.52;-12.78;-497.69;-0.72569;-0.114337;0.229878;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.718588;17.977909;9.65;-14.32;-487.67;-1.146236;0.874037;-0.130294;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.723194;18.003068;5.23;-16.44;-532.84;-1.512178;0.908919;0.370631;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.7278;17.996289;10.98;-11.95;-559.53;-1.075576;0.893086;0.422417;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.732406;18.01196;24.98;-11.9;-499.47;-0.808387;0.96964;0.013456;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.737012;17.968485;-0.79;-18.49;-495.97;-0.266014;0.842498;0.445118;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.741618;17.976983;16.04;-26.39;-522.99;-0.066699;1.341779;0.026734;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.746224;17.984589;5.39;-10.53;-547.16;-1.003028;0.416978;0.105461;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.75083;17.989082;6.17;-20.39;-536.68;-0.516939;1.343443;0.079693;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.755436;17.976652;11.79;-17.46;-537.65;-0.372807;0.85623;0.285229;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.760042;17.987294;18.02;-6.29;-494.5;-0.005053;1.383834;0.122324;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.764648;17.973719;37.12;-18.43;-512.17;-0.995742;0.795151;-0.244905;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.769254;17.9601;16.46;-16.03;-533.03;-0.390575;0.722108;-0.23706;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.77386;17.992827;6.73;-14.97;-523.35;-0.401856;0.810115;0.056021;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.778466;17.984815;24.55;-32.15;-501.68;-0.869053;0.827171;0.227179;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.783072;17.994286;20.96;-22.22;-518.42;-0.156776;0.416808;0.112762;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.787678;18.002487;7.67;-22.36;-531.58;-1.607333;1.062755;0.335067;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.792284;18.007861;7.71;-18.04;-499.71;-1.079599;0.521776;0.01518;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.79689;17.994165;18.68;-24.41;-505.64;-0.507873;0.38647;0.229032;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.801496;17.976128;33.54;-13.97;-496.42;-1.665118;0.500476;0.033204;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.806102;17.988967;20.54;-18.3;-524.54;-0.784973;1.048573;-0.170011;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.810708;17.994603;24.47;-21.39;-491.63;-0.351342;1.606983;-0.139375;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.815314;17.97702;11.58;-15.7;-492.92;-0.670426;0.399952;0.026466;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.81992;17.933206;18.01;-22.12;-531.13;-0.798707;0.640188;-0.095365;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.824526;17.991645;17.84;-15.18;-545.85;-0.572938;1.31144;0.207617;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.829132;17.976976;11.93;-14.01;-490.91;-0.869149;1.017973;-0.123377;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.833738;17.972351;26.96;-14.67;-494.92;0.275136;0.363829;-0.246215;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.838344;17.949571;31.33;-8.26;-506.83;-0.302388;0.908351;-0.335734;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.84295;17.951206;4.08;-17.28;-495.2;-0.919037;1.131416;0.304385;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.847556;17.971514;11.91;-6.71;-476.98;0.479482;1.14811;0.089581;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.852162;17.980274;22.31;-15.92;-537.74;-0.019286;0.672872;0.043614;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.856768;17.976493;27.89;-17.82;-482.91;-1.112792;0.997592;0.126243;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.861374;17.95207;29.61;-20.89;-504.04;-0.235081;1.344204;0.027136;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.865981;17.95292;21.93;-15.66;-507.04;-0.520903;1.604422;0.48721;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.870587;17.981543;10.01;-11.62;-517.43;-0.266081;0.954284;0.106011;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.875193;17.968409;12.14;-9.34;-570.19;-1.913265;0.516394;0.122599;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.879799;17.982981;10.39;-17.67;-544.28;-0.258731;1.804346;-0.529846;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.884405;17.989843;19.5;-13.89;-477.81;-0.537063;0.743358;-0.193732;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.889011;17.982093;4.18;-19.65;-544.9;-0.535053;1.779222;0.218125;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.893617;17.985451;33.14;-10.52;-511.09;-1.159992;1.921069;0.154794;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.898223;17.992024;6.88;-12.05;-534.73;-1.061085;0.933797;0.181182;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.902829;17.972361;10.81;-13.29;-539.45;-1.134319;1.160442;0.198223;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.907435;17.961276;22.45;-16.37;-521.24;0.712139;1.552152;0.120142;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.912041;17.969088;15.81;0.79;-563.61;-1.308115;0.829769;0.311388;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.916647;17.985609;28.65;-18.7;-493.96;-0.235773;1.707222;-0.106862;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.921253;17.992972;23.4;-6.24;-521.91;0.052839;1.171362;-0.072473;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.925859;17.96781;14.23;-23.25;-546.73;-0.703485;0.582146;0.231407;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.930465;17.951626;24.09;-13.16;-507.54;-0.435525;0.932302;-0.306671;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.935071;17.987603;11.53;-16.17;-513.45;-0.100422;0.727672;0.143687;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.939677;17.967075;20.44;-7.79;-547.75;1.037577;0.665462;0.176416;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.944283;17.957823;11.8;-13.78;-509.94;-0.610338;1.317177;-0.266468;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.948889;17.9405;11.22;-8.82;-505.54;-0.227262;1.968143;-0.004881;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.9537;17.972656;16.38;-16.03;-514.29;-0.47092;1.347978;0.061732;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.958306;17.970879;13.61;-10.43;-525.31;-0.826858;0.632732;0.007065;0.0;-38.7;133.3;0.0;5.8;-0.1
4.0;1753877984.962912;18.020706;25.64;-14.64;-500.35;-1.157183;0.624682;0.145926;0.0;81.2;31.1;0.0;14.8;-0.0
4.0;1753877984.97118;17.964844;27.79;0.35;-486.71;-1.146312;0.02501;-0.042944;0.0;80.0;144.0;0.0;16.0;2.0
4.0;1753877984.973925;17.925781;50.54;21.21;-514.15;-1.192184;0.229848;0.163114;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.974348;17.972656;55.23;17.99;-517.44;-1.113006;-0.963922;0.297558;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.979216;17.972656;51.31;11.13;-507.64;-0.908656;0.330742;0.276696;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.98352;17.972656;55.44;12.53;-474.67;-0.932324;-1.190964;0.329522;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.988058;17.972656;44.94;13.79;-461.93;-1.04554;0.175924;0.136884;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.992592;17.964844;50.33;22.75;-455.7;-0.945988;-0.303902;0.198982;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877984.99711;17.964844;45.78;29.54;-453.18;-0.576084;-0.756278;0.11834;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.001716;17.985756;50.77;36.08;-468.6;-0.68327;-0.597851;0.02646;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.006322;17.968352;51.93;48.3;-450.21;0.0177;-1.235289;0.206991;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.010928;17.97123;33.43;27.2;-428.05;-0.910773;-1.054462;0.415453;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.015534;17.92887;50.46;57.23;-451.11;-0.945438;-1.197373;0.104867;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.02014;17.972116;40.52;28.75;-472.23;-1.206423;-0.36748;0.419902;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.024746;17.965973;46.04;54.46;-446.62;-0.763232;-1.268481;-0.111175;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.029352;17.964993;44.85;5.79;-497.62;0.06595;-0.771759;0.036901;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.033958;17.939962;48.21;29.65;-492.37;-1.282558;-1.215254;0.168539;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.038564;17.96054;43.27;20.2;-486.8;-0.670852;-0.829076;0.142659;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.04317;17.980006;43.67;18.86;-505.76;-0.517905;-0.151429;-0.086409;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.047776;17.970237;44.54;24.29;-382.86;-0.635848;-0.870772;0.17148;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.052382;17.97738;53.26;29.36;-496.09;-1.062237;0.064238;0.288872;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.056988;17.971606;35.57;-4.48;-413.72;-0.560305;-0.715482;-0.026787;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.061594;17.978384;40.48;29.79;-414.73;-0.29928;-0.16992;0.066559;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.0662;17.975287;40.03;36.23;-478.06;-0.984568;-0.232302;0.033689;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.070806;17.934633;40.57;6.24;-435.72;0.046481;-0.878082;-0.038679;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.075412;17.991552;47.46;28.64;-439.24;-0.237282;-0.47853;-0.041489;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.080018;17.956063;47.43;36.16;-453.42;-0.949128;-0.12483;0.062329;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.084624;17.974275;42.82;65.97;-437.35;-0.510086;-0.66579;0.104044;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.08923;17.943441;38.94;51.15;-434.46;-1.153397;-0.126249;0.147081;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.093836;17.960114;42.86;70.55;-431.14;-0.987377;-1.042151;-0.143966;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.098442;17.958058;39.82;17.54;-476.05;-0.923481;-0.080326;-0.099806;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.103048;17.991012;48.85;4.22;-493.21;-0.685115;0.755521;0.290885;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.107654;17.980012;51.49;23.52;-465.41;-0.430657;-0.713714;0.235148;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.11226;17.975822;36.0;44.95;-417.19;-0.993761;-0.400841;0.00439;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.116866;17.967936;46.81;56.26;-455.01;-1.008355;-0.693814;-0.030025;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.121472;17.938769;31.32;32.17;-494.13;-1.275315;-0.192605;-0.09206;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.126078;17.976196;39.9;2.15;-428.47;-0.385676;0.05286;0.327219;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.130684;17.968113;26.22;42.77;-437.61;-0.515219;0.318015;0.138364;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.13529;17.980624;44.71;51.05;-466.83;-1.105933;-0.804764;0.170554;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.139896;17.956762;30.21;25.8;-471.49;-1.081981;-0.943962;-0.176677;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.144502;17.977311;45.2;29.43;-430.48;-0.925043;-0.180433;-0.135691;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.149108;17.93514;23.04;30.52;-529.09;-0.841693;-0.558561;-0.26658;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.153714;17.955539;37.34;38.05;-471.21;-1.553361;-0.697346;-0.141197;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.15832;17.982185;28.11;39.37;-496.61;-0.716824;-0.433286;0.066934;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.162926;17.951406;37.41;24.06;-494.2;-1.485303;-0.288821;-0.011331;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.1716;17.964844;32.83;33.39;-472.01;-0.930128;-0.31476;-0.089426;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.176206;17.972317;29.73;38.13;-506.11;-1.26342;0.282938;-0.037502;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.180812;17.93989;26.37;48.71;-484.66;-0.445759;0.259399;-0.082153;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.185418;17.976601;41.55;15.05;-439.05;-0.493295;-1.00984;0.00734;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.190024;17.914995;28.68;25.45;-515.91;-1.279219;-0.904603;-0.051184;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.19463;17.960801;39.67;9.46;-479.84;-1.12795;-1.022526;-0.070112;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.199236;17.931049;47.27;16.02;-460.53;-0.943915;0.202635;-0.146657;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.20385;17.964844;43.33;18.83;-442.19;-1.056764;-0.436516;0.007198;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.208456;17.956509;51.48;5.53;-463.82;-0.987767;-0.887093;-0.108875;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.213062;17.963086;38.57;21.84;-420.77;-1.848729;-0.730155;-0.153563;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.217668;17.97136;37.68;-6.85;-527.56;-1.505765;-0.051637;-0.044183;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.222274;17.959258;43.53;-6.25;-390.46;-1.27852;0.183602;0.014922;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.22688;17.957302;27.19;32.03;-470.38;-1.849541;0.653992;0.185583;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.231486;17.9542;42.81;41.29;-463.28;-1.206429;0.026956;-0.143582;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.236092;17.959983;39.76;33.29;-447.64;-1.68461;-1.20092;-0.175163;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.24448;17.964844;35.98;33.6;-466.83;-1.155706;-0.402844;0.061976;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.249086;17.953717;32.5;40.3;-452.0;-0.544173;-0.746207;0.027988;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.253692;17.942067;39.47;43.33;-479.66;-1.483925;-0.63521;-0.316856;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.258298;17.981775;22.19;28.82;-493.19;-0.796192;0.010511;-0.021819;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.262904;17.961084;35.58;43.81;-496.9;-1.488672;-0.252325;-0.017998;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.26751;17.98561;40.15;42.09;-518.69;-0.564013;-0.828908;0.259074;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.272116;17.999825;40.2;71.57;-524.45;-1.042024;0.638892;0.021955;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.276722;17.967133;24.17;42.34;-504.73;-0.471768;-0.136275;-0.109041;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.281328;18.001675;26.66;47.19;-429.44;-1.012311;0.710569;-0.073761;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.28978;18.0;35.0;47.6;-492.17;-0.697718;-0.17385;-0.008418;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753877985.294386;18.0011;42.31;50.63;-568.01;-0.523244;-0.765126;0.118347;0.0;0.0;0.0;0.0;0.0;0.0
