DeviceID;Timestamp;Temperature;GyroX;GyroY;GyroZ;AccelX;AccelY;AccelZ;Dist1;Dist2;Dist3;Err1;Err2;Err3
4.0;1753881466.815686;17.54193;-0.14;-0.37;-79.27;0.524297;0.823597;-0.002037;48.6;0.0;0.0;0.3;0.0;0.0
4.0;1753881466.82029;17.562858;0.89;-0.77;-81.22;0.605192;0.826568;0.002945;-4.9;0.0;0.0;-2.6;0.0;0.0
4.0;1753881466.824895;17.555677;-0.09;0.74;-87.43;0.688046;0.762919;-0.070599;16.5;0.0;0.0;0.3;0.0;0.0
4.0;1753881466.829499;17.540626;0.79;-0.47;-74.52;0.598274;0.83006;0.030317;54.3;0.0;0.0;-1.3;0.0;0.0
4.0;1753881466.834103;17.551176;-0.53;1.45;-127.85;0.445117;0.801072;-0.097295;6.3;0.0;0.0;3.9;0.0;0.0
4.0;1753881466.838707;17.55572;1.11;0.25;-76.24;0.577735;0.821506;-0.07888;-22.4;0.0;0.0;1.3;0.0;0.0
4.0;1753881466.843311;17.536332;0.41;-0.15;-90.92;0.422583;0.800753;-0.025551;58.7;0.0;0.0;-8.5;0.0;0.0
4.0;1753881466.847915;17.528597;0.23;0.65;-69.62;0.630084;0.783267;-0.027051;13.6;0.0;0.0;-6.7;0.0;0.0
4.0;1753881466.852519;17.543201;0.83;-1.4;-62.76;0.514324;0.926141;-0.007184;8.0;0.0;0.0;1.7;0.0;0.0
4.0;1753881466.8568;17.546875;0.28;-0.56;-88.34;0.587186;0.836554;-0.042456;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.861404;17.536523;0.67;-1.04;-99.25;0.526957;0.84565;-0.041423;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.866008;17.531609;0.37;0.07;-89.86;0.531483;0.856406;-0.001726;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.870612;17.537261;1.08;-0.29;-90.89;0.566529;0.860559;-0.040931;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.875216;17.541175;0.64;0.6;-96.97;0.627849;0.825447;-0.025858;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.87982;17.54126;0.27;-0.61;-75.69;0.454671;0.884267;-0.077253;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.884425;17.540229;2.08;-0.24;-90.84;0.545077;0.854925;-0.02898;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.889029;17.572376;-0.27;-0.78;-88.55;0.499725;0.865833;-0.061672;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.893633;17.547988;1.1;-0.39;-80.22;0.685319;0.883376;-0.009423;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.898237;17.533254;0.38;-1.08;-93.39;0.64739;0.886765;0.020172;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.902841;17.557146;1.29;-0.46;-91.59;0.503482;0.871902;-0.004713;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.907445;17.530737;1.29;-0.99;-88.66;0.580573;0.838325;0.022555;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.912049;17.551049;0.65;-1.69;-62.95;0.571709;0.872228;0.023024;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.916654;17.531114;-0.24;-0.79;-97.39;0.397103;0.88264;0.031461;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.921258;17.555037;3.4;-1.1;-106.9;0.421978;0.851982;-0.006392;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.925862;17.555315;0.53;-1.5;-69.65;0.653373;0.870566;0.030349;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.93451;17.546875;0.84;-1.54;-91.07;0.525088;0.862418;0.012566;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.939114;17.555221;1.04;-2.16;-94.36;0.393934;0.867936;0.016667;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.943718;17.56335;-0.26;-1.64;-112.4;0.495919;0.86034;0.016338;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.948322;17.544619;0.23;-0.32;-69.76;0.474276;0.824399;0.007973;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.952926;17.554495;1.61;-0.51;-84.68;0.387386;0.856335;-0.013811;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.95753;17.557402;0.79;-1.59;-82.09;0.570187;0.88361;0.043748;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.962134;17.547172;1.23;-1.92;-69.96;0.504404;0.83064;-0.025128;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.966739;17.542431;0.91;-1.76;-111.36;0.488466;0.888154;0.041386;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.971343;17.566063;0.62;-3.1;-74.06;0.562231;0.866924;0.000246;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.975947;17.563619;1.56;1.4;-82.23;0.641417;0.83884;0.006825;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.98272;17.558594;0.35;-1.12;-89.18;0.54595;0.852292;-0.020618;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1753881466.984957;17.546875;-1.26;3.15;-483.35;-0.71431;-0.567666;-0.00976;0.0;0.0;0.0;0.0;0.0;0.0
